timestamp,user_id,role,crypto_mode,vendor_reputation,geo_location,device_trust_level,resource_type,sensitivity_level,action,transaction_amount,frequency,payload_size,failed_login_attempts,geo_location_change,label
2025-09-23 11:51:00,user_666,service,classical,,USA,medium,catalog,high,update,0,19,13.05,1,0,0
2025-09-23 11:51:10,user_667,service,classical,,EU,low,payroll,medium,delete,0,18,10.78,1,0,0
2025-09-23 11:51:20,user_668,service,classical,,Unknown,low,backend_sync,low,read,0,25,3.14,0,1,0
2025-09-23 11:51:30,user_669,employee,classical,,USA,high,backend_sync,low,update,0,18,6.45,2,0,0
2025-09-23 11:51:40,user_670,third_party,classical,92.0,India,medium,backend_sync,medium,update,0,19,11.59,0,0,0
2025-09-23 11:51:50,user_671,auditor,pqc,,EU,medium,payroll,low,read,0,19,8.34,2,1,0
2025-09-23 11:52:00,user_672,third_party,classical,92.0,EU,high,payroll,medium,read,0,20,11.13,1,0,0
2025-09-23 11:52:10,user_673,guest,pqc,,USA,medium,catalog,low,write,0,24,13.46,1,0,0
2025-09-23 11:52:20,user_674,auditor,pqc,,USA,low,logs,high,update,0,23,11.17,2,0,1
2025-09-23 11:52:30,user_675,service,pqc,,Unknown,high,payroll,medium,write,0,18,8.76,0,0,0
2025-09-23 11:52:40,user_676,auditor,pqc,,EU,high,backend_sync,medium,write,0,25,0.24,1,1,0
2025-09-23 11:52:50,user_677,employee,classical,,Unknown,medium,payroll,medium,delete,0,9,10.72,0,0,0
2025-09-23 11:53:00,user_678,employee,classical,,EU,high,logs,low,write,0,19,16.54,2,1,0
2025-09-23 11:53:10,user_679,employee,classical,,USA,high,payroll,low,read,0,24,4.11,1,0,0
2025-09-23 11:53:20,user_680,auditor,classical,,India,medium,catalog,medium,update,0,21,6.35,1,1,0
2025-09-23 11:53:30,user_681,service,pqc,,EU,high,transaction,high,write,7867,22,11.81,0,0,0
2025-09-23 11:53:40,user_682,guest,classical,,EU,low,transaction,medium,read,181392,21,8.36,1,0,1
2025-09-23 11:53:50,user_683,guest,pqc,,USA,high,catalog,medium,delete,0,27,8.31,1,0,0
2025-09-23 11:54:00,user_684,employee,classical,,EU,high,catalog,high,update,0,21,8.13,2,1,0
2025-09-23 11:54:10,user_685,employee,classical,,EU,high,customer_kyc,medium,delete,0,10,7.46,1,1,0
2025-09-23 11:54:20,user_686,third_party,classical,40.0,Unknown,medium,transaction,low,delete,83024,17,1.34,2,0,1
2025-09-23 11:54:30,user_687,guest,classical,,Unknown,medium,transaction,high,delete,0,23,17.47,1,1,1
2025-09-23 11:54:40,user_688,guest,classical,,EU,medium,catalog,medium,update,0,21,16.05,1,1,0
2025-09-23 11:54:50,user_689,third_party,classical,65.0,Unknown,medium,payroll,high,write,0,16,8.65,1,1,0
2025-09-23 11:55:00,user_690,admin,classical,,EU,low,backend_sync,low,write,0,19,13.39,0,1,0
2025-09-23 11:55:10,user_691,third_party,pqc,65.0,Unknown,high,customer_kyc,medium,write,0,20,6.12,0,0,0
2025-09-23 11:55:20,user_692,auditor,pqc,,EU,low,backend_sync,high,read,0,19,11.26,2,0,1
2025-09-23 11:55:30,user_693,service,pqc,,USA,high,payroll,low,delete,0,14,4.07,0,0,0
2025-09-23 11:55:40,user_694,third_party,pqc,92.0,India,high,logs,low,write,0,19,17.84,0,0,0
2025-09-23 11:55:50,user_695,employee,classical,,Unknown,medium,logs,low,delete,0,22,5.7,2,1,0
2025-09-23 11:56:00,user_696,service,classical,,India,high,customer_kyc,high,update,0,16,13.81,3,0,0
2025-09-23 11:56:10,user_697,third_party,pqc,92.0,Unknown,low,transaction,low,delete,57852,15,4.27,0,1,0
2025-09-23 11:56:20,user_698,third_party,pqc,40.0,India,low,payroll,high,write,0,22,14.46,1,1,1
2025-09-23 11:56:30,user_699,guest,classical,,India,high,customer_kyc,high,update,0,20,19.15,1,0,1
2025-09-23 11:56:40,user_700,employee,classical,,USA,medium,transaction,high,read,0,18,8.14,3,0,0
2025-09-23 11:56:50,user_701,service,pqc,,EU,medium,backend_sync,low,update,0,24,12.19,1,0,0
2025-09-23 11:57:00,user_702,admin,pqc,,USA,medium,catalog,high,delete,0,17,6.14,1,0,0
2025-09-23 11:57:10,user_703,auditor,pqc,,EU,high,backend_sync,medium,update,0,22,14.15,0,1,0
2025-09-23 11:57:20,user_704,guest,classical,,EU,low,transaction,high,read,127789,22,18.12,1,1,1
2025-09-23 11:57:30,user_705,guest,pqc,,USA,low,payroll,low,update,0,17,14.59,0,0,0
2025-09-23 11:57:40,user_706,guest,pqc,,Unknown,medium,customer_kyc,low,write,0,23,16.85,0,1,1
2025-09-23 11:57:50,user_707,employee,classical,,India,high,catalog,low,read,0,11,13.48,2,0,0
2025-09-23 11:58:00,user_708,guest,pqc,,Unknown,high,logs,medium,write,0,23,13.9,0,0,0
2025-09-23 11:58:10,user_709,service,classical,,USA,medium,transaction,medium,update,133825,19,9.8,0,0,1
2025-09-23 11:58:20,user_710,admin,pqc,,USA,medium,backend_sync,low,read,0,17,4.65,1,0,0
2025-09-23 11:58:30,user_711,employee,pqc,,USA,low,catalog,medium,read,0,17,19.56,1,0,0
2025-09-23 11:58:40,user_712,third_party,classical,40.0,Unknown,low,logs,medium,delete,0,26,10.06,0,0,1
2025-09-23 11:58:50,user_713,guest,pqc,,USA,low,payroll,high,write,0,13,24.34,0,1,1
2025-09-23 11:59:00,user_714,auditor,classical,,EU,medium,transaction,medium,delete,0,28,12.21,0,1,0
2025-09-23 11:59:10,user_715,employee,classical,,USA,low,logs,low,read,0,20,6.33,3,1,0
2025-09-23 11:59:20,user_716,third_party,classical,92.0,Unknown,high,logs,medium,update,0,29,13.26,2,1,0
2025-09-23 11:59:30,user_717,employee,classical,,USA,high,customer_kyc,high,delete,0,23,4.31,2,0,0
2025-09-23 11:59:40,user_718,third_party,classical,65.0,EU,medium,catalog,low,update,0,14,6.2,1,0,0
2025-09-23 11:59:50,user_719,admin,classical,,EU,low,transaction,medium,delete,0,24,11.44,0,0,0
2025-09-23 12:00:00,user_720,auditor,classical,,India,medium,catalog,high,read,0,23,15.85,2,1,0
2025-09-23 12:00:10,user_721,admin,pqc,,EU,medium,customer_kyc,high,update,0,12,10.67,1,1,0
2025-09-23 12:00:20,user_722,guest,pqc,,Unknown,low,transaction,medium,write,42286,18,8.59,0,0,1
2025-09-23 12:00:30,user_723,admin,classical,,EU,low,logs,low,update,0,19,6.9,4,1,0
2025-09-23 12:00:40,user_724,employee,pqc,,EU,high,transaction,medium,update,142709,17,16.03,0,0,1
2025-09-23 12:00:50,user_725,employee,classical,,Unknown,low,transaction,high,delete,0,14,15.71,0,1,1
2025-09-23 12:01:00,user_726,third_party,classical,92.0,Unknown,low,logs,medium,update,0,21,15.18,2,0,0
2025-09-23 12:01:10,user_727,third_party,classical,65.0,India,low,catalog,high,delete,0,22,14.1,0,1,1
2025-09-23 12:01:20,user_728,third_party,classical,65.0,EU,high,payroll,medium,update,0,17,15.23,0,0,0
2025-09-23 12:01:30,user_729,service,pqc,,USA,medium,catalog,high,read,0,13,11.75,1,1,0
2025-09-23 12:01:40,user_730,admin,pqc,,Unknown,medium,customer_kyc,medium,update,0,13,10.98,1,0,0
2025-09-23 12:01:50,user_731,guest,classical,,Unknown,low,transaction,medium,read,80198,22,5.48,0,1,1
2025-09-23 12:02:00,user_732,guest,pqc,,EU,low,customer_kyc,low,write,0,20,5.81,3,1,1
2025-09-23 12:02:10,user_733,third_party,classical,65.0,USA,high,backend_sync,low,delete,0,23,4.6,1,1,0
2025-09-23 12:02:20,user_734,guest,classical,,EU,low,backend_sync,high,delete,0,15,0.13,1,0,1
2025-09-23 12:02:30,user_735,guest,pqc,,USA,low,transaction,medium,write,81749,17,14.04,2,0,1
2025-09-23 12:02:40,user_736,guest,classical,,Unknown,medium,catalog,low,read,0,22,8.58,2,0,0
2025-09-23 12:02:50,user_737,employee,classical,,India,high,backend_sync,high,delete,0,14,17.95,1,1,0
2025-09-23 12:03:00,user_738,third_party,pqc,40.0,EU,high,backend_sync,medium,update,0,11,3.75,2,1,1
2025-09-23 12:03:10,user_739,third_party,pqc,92.0,India,low,transaction,low,delete,0,18,10.11,0,1,0
2025-09-23 12:03:20,user_740,guest,classical,,India,low,payroll,medium,read,0,26,17.92,1,1,0
2025-09-23 12:03:30,user_741,admin,classical,,Unknown,low,payroll,medium,update,0,29,4.41,1,1,0
2025-09-23 12:03:40,user_742,third_party,pqc,65.0,Unknown,low,customer_kyc,low,write,0,20,1.02,0,0,0
2025-09-23 12:03:50,user_743,employee,pqc,,USA,medium,customer_kyc,medium,write,0,14,17.45,0,0,0
2025-09-23 12:04:00,user_744,admin,classical,,India,high,backend_sync,medium,delete,0,23,10.4,2,0,0
2025-09-23 12:04:10,user_745,admin,classical,,Unknown,medium,backend_sync,low,delete,0,18,6.59,1,0,0
2025-09-23 12:04:20,user_746,third_party,pqc,65.0,Unknown,medium,logs,high,write,0,21,2.12,0,0,0
2025-09-23 12:04:30,user_747,guest,pqc,,EU,low,payroll,medium,delete,0,15,5.99,1,1,0
2025-09-23 12:04:40,user_748,admin,classical,,Unknown,low,logs,high,delete,0,29,16.01,0,0,1
2025-09-23 12:04:50,user_749,employee,pqc,,Unknown,low,transaction,low,read,65285,20,11.59,2,0,0
2025-09-23 12:05:00,user_750,service,pqc,,India,medium,payroll,high,delete,0,29,12.8,0,1,0
2025-09-23 12:05:10,user_751,guest,pqc,,USA,medium,logs,medium,update,0,19,5.93,2,0,0
2025-09-23 12:05:20,user_752,admin,pqc,,USA,high,backend_sync,medium,write,0,20,7.05,0,0,0
2025-09-23 12:05:30,user_753,service,pqc,,India,medium,catalog,high,write,0,19,14.22,1,0,0
2025-09-23 12:05:40,user_754,auditor,pqc,,EU,low,logs,medium,update,0,21,3.54,1,0,0
2025-09-23 12:05:50,user_755,service,classical,,EU,low,backend_sync,high,delete,0,21,7.34,2,1,1
2025-09-23 12:06:00,user_756,employee,pqc,,EU,medium,customer_kyc,low,read,0,22,2.39,2,1,0
2025-09-23 12:06:10,user_757,admin,classical,,EU,medium,catalog,medium,write,0,16,18.73,1,1,0
2025-09-23 12:06:20,user_758,service,classical,,EU,low,backend_sync,medium,read,0,11,10.7,0,1,0
2025-09-23 12:06:30,user_759,admin,classical,,EU,medium,catalog,medium,update,0,22,17.94,1,1,0
2025-09-23 12:06:40,user_760,service,classical,,Unknown,low,backend_sync,medium,delete,0,15,7.31,1,1,0
2025-09-23 12:06:50,user_761,employee,pqc,,India,medium,catalog,medium,update,0,20,9.32,1,0,0
2025-09-23 12:07:00,user_762,admin,pqc,,Unknown,low,backend_sync,medium,update,0,20,10.63,2,1,0
2025-09-23 12:07:10,user_763,auditor,classical,,USA,low,payroll,medium,delete,0,31,6.33,0,0,0
2025-09-23 12:07:20,user_764,service,classical,,USA,low,backend_sync,high,update,0,9,20.52,0,0,1
2025-09-23 12:07:30,user_765,service,classical,,India,high,catalog,high,read,0,29,12.98,0,1,0
2025-09-23 12:07:40,user_766,auditor,classical,,USA,medium,customer_kyc,high,read,0,12,1.81,0,0,0
2025-09-23 12:07:50,user_767,admin,classical,,India,low,transaction,high,write,0,30,10.6,1,0,1
2025-09-23 12:08:00,user_768,service,classical,,USA,medium,catalog,low,read,0,12,15.77,1,1,0
2025-09-23 12:08:10,user_769,auditor,pqc,,USA,medium,customer_kyc,high,update,0,19,16.93,0,0,0
2025-09-23 12:08:20,user_770,third_party,pqc,65.0,USA,high,logs,medium,write,0,15,10.55,1,0,0
2025-09-23 12:08:30,user_771,third_party,classical,92.0,Unknown,high,backend_sync,medium,read,0,18,12.54,0,1,0
2025-09-23 12:08:40,user_772,employee,classical,,Unknown,low,logs,high,read,0,15,12.56,2,0,1
2025-09-23 12:08:50,user_773,admin,pqc,,Unknown,high,catalog,high,read,0,17,19.68,2,0,0
2025-09-23 12:09:00,user_774,service,pqc,,USA,high,backend_sync,medium,delete,0,16,11.61,0,0,0
2025-09-23 12:09:10,user_775,guest,pqc,,Unknown,medium,catalog,low,read,0,24,9.69,1,0,0
2025-09-23 12:09:20,user_776,admin,pqc,,Unknown,high,payroll,low,update,0,21,11.7,0,1,0
2025-09-23 12:09:30,user_777,service,pqc,,Unknown,high,backend_sync,low,read,0,23,11.41,1,1,0
2025-09-23 12:09:40,user_778,guest,pqc,,India,medium,logs,low,write,0,19,5.17,0,0,0
2025-09-23 12:09:50,user_779,guest,classical,,Unknown,low,customer_kyc,medium,delete,0,18,18.15,1,0,1
2025-09-23 12:10:00,user_780,service,pqc,,Unknown,high,backend_sync,medium,write,0,18,4.1,1,0,0
2025-09-23 12:10:10,user_781,admin,classical,,India,low,payroll,high,delete,0,21,11.32,1,1,1
2025-09-23 12:10:20,user_782,admin,pqc,,Unknown,low,catalog,high,read,0,18,1.89,2,1,1
2025-09-23 12:10:30,user_783,admin,pqc,,India,medium,transaction,high,delete,0,23,12.17,1,0,0
2025-09-23 12:10:40,user_784,admin,classical,,EU,medium,backend_sync,high,delete,0,17,11.73,0,0,0
2025-09-23 12:10:50,user_785,employee,classical,,India,high,backend_sync,high,update,0,17,22.56,0,0,0
2025-09-23 12:11:00,user_786,third_party,classical,92.0,India,high,transaction,medium,write,54121,15,11.16,1,1,0
2025-09-23 12:11:10,user_787,service,pqc,,USA,high,backend_sync,low,write,0,20,6.22,0,1,0
2025-09-23 12:11:20,user_788,employee,classical,,EU,medium,transaction,high,update,38024,21,16.27,1,0,0
2025-09-23 12:11:30,user_789,service,pqc,,EU,medium,customer_kyc,low,read,0,27,11.96,0,0,0
2025-09-23 12:11:40,user_790,admin,pqc,,EU,high,catalog,high,read,0,17,5.92,1,0,0
2025-09-23 12:11:50,user_791,employee,classical,,USA,medium,backend_sync,medium,write,0,19,4.67,0,0,0
2025-09-23 12:12:00,user_792,employee,pqc,,Unknown,medium,customer_kyc,high,read,0,13,2.55,0,0,0
2025-09-23 12:12:10,user_793,service,pqc,,India,low,logs,medium,delete,0,19,10.47,0,0,0
2025-09-23 12:12:20,user_794,guest,classical,,EU,high,payroll,high,update,0,22,9.46,2,0,0
2025-09-23 12:12:30,user_795,third_party,classical,40.0,USA,high,customer_kyc,high,write,0,23,15.0,1,1,1
2025-09-23 12:12:40,user_796,third_party,classical,65.0,EU,low,transaction,high,update,55942,16,20.25,0,1,1
2025-09-23 12:12:50,user_797,auditor,pqc,,India,high,backend_sync,high,write,0,17,10.0,0,0,0
2025-09-23 12:13:00,user_798,admin,pqc,,India,high,customer_kyc,low,delete,0,29,13.46,2,1,0
2025-09-23 12:13:10,user_799,third_party,classical,92.0,USA,high,transaction,medium,write,63159,14,13.67,2,0,0
2025-09-23 12:13:20,user_800,third_party,classical,65.0,India,medium,payroll,medium,read,0,20,19.49,1,0,0
2025-09-23 12:13:30,user_801,employee,pqc,,EU,medium,logs,high,delete,0,19,5.26,0,0,0
2025-09-23 12:13:40,user_802,service,pqc,,USA,high,logs,high,read,0,18,2.46,0,0,0
2025-09-23 12:13:50,user_803,auditor,classical,,India,medium,catalog,medium,write,0,20,4.22,0,1,0
2025-09-23 12:14:00,user_804,employee,pqc,,EU,low,payroll,high,write,0,17,8.11,3,0,1
2025-09-23 12:14:10,user_805,third_party,pqc,92.0,EU,low,catalog,medium,update,0,22,13.59,1,1,0
2025-09-23 12:14:20,user_806,service,classical,,EU,medium,catalog,low,write,0,20,14.95,1,0,0
2025-09-23 12:14:30,user_807,guest,classical,,Unknown,high,transaction,medium,read,112594,30,6.92,4,1,1
2025-09-23 12:14:40,user_808,service,classical,,Unknown,medium,customer_kyc,high,read,0,26,15.15,1,1,0
2025-09-23 12:14:50,user_809,employee,classical,,USA,medium,customer_kyc,low,read,0,26,14.36,0,0,0
2025-09-23 12:15:00,user_810,third_party,pqc,65.0,EU,low,catalog,low,read,0,23,8.25,0,1,0
2025-09-23 12:15:10,user_811,employee,pqc,,EU,medium,backend_sync,medium,read,0,25,15.25,0,0,0
2025-09-23 12:15:20,user_812,third_party,pqc,40.0,India,medium,catalog,medium,write,0,23,5.7,3,0,1
2025-09-23 12:15:30,user_813,guest,pqc,,India,low,backend_sync,medium,read,0,25,21.47,1,0,0
2025-09-23 12:15:40,user_814,third_party,pqc,92.0,Unknown,low,transaction,medium,update,0,26,8.9,1,0,0
2025-09-23 12:15:50,user_815,employee,pqc,,EU,low,transaction,low,delete,0,31,5.36,1,0,0
2025-09-23 12:16:00,user_816,auditor,pqc,,USA,low,backend_sync,medium,update,0,17,4.89,0,0,0
2025-09-23 12:16:10,user_817,admin,pqc,,USA,medium,catalog,low,read,0,18,8.49,0,1,0
2025-09-23 12:16:20,user_818,service,pqc,,Unknown,low,logs,low,read,0,20,10.08,1,0,0
2025-09-23 12:16:30,user_819,third_party,classical,92.0,India,medium,customer_kyc,medium,read,0,12,15.24,1,0,0
2025-09-23 12:16:40,user_820,auditor,classical,,EU,medium,customer_kyc,high,read,0,19,12.55,1,1,0
2025-09-23 12:16:50,user_821,third_party,classical,65.0,Unknown,medium,catalog,medium,read,0,19,7.58,2,0,0
2025-09-23 12:17:00,user_822,admin,classical,,EU,low,backend_sync,medium,delete,0,19,7.71,0,1,0
2025-09-23 12:17:10,user_823,service,pqc,,Unknown,low,backend_sync,low,delete,0,19,9.2,0,1,0
2025-09-23 12:17:20,user_824,auditor,classical,,USA,high,logs,high,delete,0,27,6.43,0,1,0
2025-09-23 12:17:30,user_825,auditor,classical,,EU,medium,logs,medium,write,0,12,12.61,2,0,0
2025-09-23 12:17:40,user_826,service,pqc,,EU,high,backend_sync,low,write,0,20,17.14,1,0,0
2025-09-23 12:17:50,user_827,employee,classical,,India,medium,payroll,high,delete,0,16,2.63,0,1,0
2025-09-23 12:18:00,user_828,auditor,classical,,EU,low,backend_sync,high,update,0,24,19.52,3,1,1
2025-09-23 12:18:10,user_829,employee,pqc,,Unknown,low,customer_kyc,low,update,0,24,6.97,3,0,0
2025-09-23 12:18:20,user_830,admin,pqc,,Unknown,high,catalog,medium,write,0,16,11.44,0,0,0
2025-09-23 12:18:30,user_831,service,pqc,,USA,medium,logs,low,write,0,16,7.19,0,1,0
2025-09-23 12:18:40,user_832,auditor,classical,,Unknown,high,customer_kyc,low,read,0,25,4.68,0,1,0
2025-09-23 12:18:50,user_833,admin,pqc,,EU,medium,logs,high,update,0,12,6.05,1,0,0
2025-09-23 12:19:00,user_834,guest,classical,,EU,medium,customer_kyc,high,read,0,19,0.38,0,1,1
2025-09-23 12:19:10,user_835,service,classical,,Unknown,high,catalog,medium,read,0,30,9.57,0,1,0
2025-09-23 12:19:20,user_836,third_party,classical,65.0,Unknown,medium,catalog,medium,read,0,17,12.32,0,1,0
2025-09-23 12:19:30,user_837,auditor,pqc,,Unknown,low,transaction,high,delete,195387,22,7.25,0,1,1
2025-09-23 12:19:40,user_838,auditor,classical,,Unknown,low,catalog,high,read,0,27,10.91,0,0,1
2025-09-23 12:19:50,user_839,employee,pqc,,Unknown,low,logs,high,delete,0,31,16.52,1,0,1
2025-09-23 12:20:00,user_840,admin,pqc,,USA,medium,customer_kyc,low,delete,0,25,17.85,4,0,0
2025-09-23 12:20:10,user_841,employee,classical,,Unknown,medium,payroll,medium,read,0,17,10.34,1,1,0
2025-09-23 12:20:20,user_842,guest,pqc,,Unknown,low,backend_sync,medium,write,0,21,5.54,0,0,0
2025-09-23 12:20:30,user_843,admin,classical,,USA,medium,backend_sync,low,delete,0,20,12.57,2,0,0
2025-09-23 12:20:40,user_844,service,pqc,,Unknown,high,catalog,low,write,0,21,3.68,0,0,0
2025-09-23 12:20:50,user_845,admin,pqc,,Unknown,high,payroll,low,update,0,30,1.03,0,1,0
2025-09-23 12:21:00,user_846,guest,pqc,,USA,low,backend_sync,medium,read,0,15,8.0,2,1,0
2025-09-23 12:21:10,user_847,guest,classical,,USA,high,payroll,high,write,0,18,11.35,0,1,0
2025-09-23 12:21:20,user_848,third_party,classical,65.0,USA,high,transaction,medium,update,167788,22,8.99,0,0,1
2025-09-23 12:21:30,user_849,auditor,pqc,,India,low,customer_kyc,low,write,0,22,7.36,0,0,0
2025-09-23 12:21:40,user_850,guest,classical,,USA,medium,backend_sync,medium,update,0,21,5.16,0,1,0
2025-09-23 12:21:50,user_851,admin,pqc,,EU,high,customer_kyc,low,update,0,16,8.45,2,1,0
2025-09-23 12:22:00,user_852,third_party,pqc,40.0,USA,high,transaction,high,write,0,18,9.25,1,0,1
2025-09-23 12:22:10,user_853,third_party,pqc,65.0,India,high,customer_kyc,high,delete,0,18,2.83,0,1,0
2025-09-23 12:22:20,user_854,service,pqc,,EU,medium,payroll,low,update,0,23,10.71,0,0,0
2025-09-23 12:22:30,user_855,service,pqc,,India,low,transaction,high,write,0,18,7.11,0,0,1
2025-09-23 12:22:40,user_856,auditor,classical,,EU,high,transaction,medium,read,0,17,4.69,0,1,0
2025-09-23 12:22:50,user_857,third_party,classical,65.0,EU,high,transaction,low,read,32174,28,9.77,1,0,0
2025-09-23 12:23:00,user_858,admin,pqc,,India,high,transaction,low,write,0,23,10.7,1,0,0
2025-09-23 12:23:10,user_859,service,pqc,,India,high,customer_kyc,low,update,0,18,14.98,1,1,0
2025-09-23 12:23:20,user_860,auditor,classical,,EU,low,payroll,high,read,0,30,14.75,0,0,1
2025-09-23 12:23:30,user_861,guest,classical,,EU,medium,customer_kyc,low,read,0,16,11.22,0,0,1
2025-09-23 12:23:40,user_862,employee,pqc,,USA,low,payroll,high,delete,0,19,9.68,1,0,1
2025-09-23 12:23:50,user_863,employee,pqc,,Unknown,medium,customer_kyc,low,write,0,27,12.68,2,1,0
2025-09-23 12:24:00,user_864,admin,pqc,,India,medium,transaction,low,write,130975,19,15.97,3,1,1
2025-09-23 12:24:10,user_865,guest,classical,,India,medium,catalog,high,delete,0,25,7.22,0,1,0
2025-09-23 12:24:20,user_866,third_party,pqc,65.0,Unknown,high,payroll,medium,update,0,19,18.07,0,0,0
2025-09-23 12:24:30,user_867,admin,pqc,,USA,high,transaction,low,delete,0,22,8.39,2,1,0
2025-09-23 12:24:40,user_868,third_party,classical,40.0,India,high,catalog,medium,read,0,17,2.5,3,0,1
2025-09-23 12:24:50,user_869,admin,pqc,,EU,medium,customer_kyc,low,delete,0,20,9.54,2,0,0
2025-09-23 12:25:00,user_870,employee,pqc,,Unknown,medium,backend_sync,low,update,0,19,13.76,2,1,0
2025-09-23 12:25:10,user_871,auditor,pqc,,Unknown,medium,payroll,medium,write,0,23,4.06,3,1,0
2025-09-23 12:25:20,user_872,admin,classical,,USA,medium,catalog,high,write,0,18,8.25,2,0,0
2025-09-23 12:25:30,user_873,admin,classical,,India,medium,backend_sync,high,write,0,20,6.14,0,1,0
2025-09-23 12:25:40,user_874,guest,pqc,,EU,medium,payroll,low,read,0,26,12.69,0,0,0
2025-09-23 12:25:50,user_875,service,pqc,,Unknown,high,logs,low,delete,0,19,12.14,2,1,0
2025-09-23 12:26:00,user_876,guest,pqc,,USA,low,payroll,high,read,0,15,9.54,2,1,1
2025-09-23 12:26:10,user_877,admin,pqc,,Unknown,medium,catalog,medium,delete,0,19,8.8,2,0,0
2025-09-23 12:26:20,user_878,admin,classical,,USA,low,customer_kyc,medium,delete,0,17,6.96,0,0,0
2025-09-23 12:26:30,user_879,auditor,pqc,,Unknown,high,payroll,low,delete,0,20,11.82,1,1,0
2025-09-23 12:26:40,user_880,third_party,classical,40.0,India,medium,logs,medium,delete,0,18,10.38,1,1,1
2025-09-23 12:26:50,user_881,auditor,pqc,,India,high,payroll,high,write,0,22,10.62,1,1,0
2025-09-23 12:27:00,user_882,auditor,classical,,USA,medium,transaction,medium,update,94681,20,2.94,1,1,0
2025-09-23 12:27:10,user_883,admin,classical,,EU,high,backend_sync,medium,read,0,12,10.45,1,0,0
2025-09-23 12:27:20,user_884,auditor,classical,,USA,high,transaction,low,update,10798,17,12.75,2,1,0
2025-09-23 12:27:30,user_885,guest,pqc,,USA,high,backend_sync,medium,read,0,23,9.03,1,1,0
2025-09-23 12:27:40,user_886,third_party,pqc,40.0,USA,low,transaction,medium,read,0,28,18.22,1,1,1
2025-09-23 12:27:50,user_887,third_party,pqc,92.0,EU,low,logs,medium,delete,0,21,11.8,1,1,0
2025-09-23 12:28:00,user_888,service,classical,,EU,medium,logs,high,update,0,12,7.56,0,1,0
2025-09-23 12:28:10,user_889,employee,classical,,India,low,logs,medium,read,0,20,13.17,0,1,0
2025-09-23 12:28:20,user_890,third_party,classical,65.0,USA,high,backend_sync,medium,update,0,21,9.6,1,1,0
2025-09-23 12:28:30,user_891,employee,pqc,,Unknown,medium,payroll,low,delete,0,19,7.1,1,0,0
2025-09-23 12:28:40,user_892,admin,classical,,Unknown,high,backend_sync,low,delete,0,21,6.61,0,1,0
2025-09-23 12:28:50,user_893,service,pqc,,India,low,customer_kyc,medium,delete,0,13,8.41,4,0,0
2025-09-23 12:29:00,user_894,employee,classical,,USA,medium,catalog,medium,read,0,17,4.24,1,0,0
2025-09-23 12:29:10,user_895,third_party,pqc,65.0,USA,low,customer_kyc,medium,write,0,11,4.2,2,0,0
2025-09-23 12:29:20,user_896,admin,classical,,EU,high,customer_kyc,medium,delete,0,16,10.96,1,1,0
2025-09-23 12:29:30,user_897,guest,pqc,,Unknown,low,transaction,high,write,0,18,15.72,0,0,1
2025-09-23 12:29:40,user_898,auditor,pqc,,EU,low,transaction,low,delete,0,21,17.31,1,0,0
2025-09-23 12:29:50,user_899,auditor,pqc,,India,medium,logs,low,read,0,22,12.24,0,1,0
2025-09-23 12:30:00,user_900,service,classical,,EU,high,payroll,low,read,0,16,13.82,0,1,0
2025-09-23 12:30:10,user_901,third_party,classical,40.0,EU,low,transaction,medium,update,194262,15,15.64,1,0,1
2025-09-23 12:30:20,user_902,third_party,classical,65.0,EU,high,customer_kyc,high,update,0,22,8.18,0,1,0
2025-09-23 12:30:30,user_903,auditor,classical,,Unknown,low,logs,low,read,0,14,0.04,1,1,0
2025-09-23 12:30:40,user_904,guest,pqc,,Unknown,low,customer_kyc,medium,write,0,21,9.71,2,1,1
2025-09-23 12:30:50,user_905,third_party,pqc,40.0,USA,high,backend_sync,low,read,0,20,7.47,1,0,1
2025-09-23 12:31:00,user_906,service,classical,,USA,low,catalog,medium,update,0,22,9.43,0,0,0
2025-09-23 12:31:10,user_907,guest,classical,,Unknown,medium,transaction,medium,update,0,23,11.11,1,0,1
2025-09-23 12:31:20,user_908,auditor,classical,,EU,medium,backend_sync,medium,delete,0,24,9.19,0,0,0
2025-09-23 12:31:30,user_909,auditor,classical,,Unknown,medium,backend_sync,medium,update,0,22,6.88,2,1,0
2025-09-23 12:31:40,user_910,admin,classical,,USA,low,transaction,medium,delete,158841,19,6.62,1,1,1
2025-09-23 12:31:50,user_911,service,classical,,India,low,backend_sync,high,delete,0,21,4.53,1,0,1
2025-09-23 12:32:00,user_912,admin,pqc,,EU,low,logs,medium,read,0,11,3.64,0,0,0
2025-09-23 12:32:10,user_913,employee,classical,,EU,low,backend_sync,medium,update,0,19,9.51,2,1,0
2025-09-23 12:32:20,user_914,third_party,classical,65.0,USA,high,backend_sync,low,update,0,21,18.49,1,0,0
2025-09-23 12:32:30,user_915,admin,pqc,,USA,high,catalog,medium,write,0,22,6.6,1,0,0
2025-09-23 12:32:40,user_916,admin,classical,,India,medium,customer_kyc,medium,write,0,19,11.28,3,0,0
2025-09-23 12:32:50,user_917,third_party,pqc,40.0,USA,high,transaction,medium,write,0,20,12.42,2,1,1
2025-09-23 12:33:00,user_918,third_party,pqc,65.0,India,high,backend_sync,high,write,0,26,10.43,1,1,0
2025-09-23 12:33:10,user_919,service,pqc,,Unknown,high,catalog,high,write,0,16,6.27,1,1,0
2025-09-23 12:33:20,user_920,service,classical,,Unknown,high,catalog,high,read,0,17,7.84,0,1,0
