timestamp,user_id,role,crypto_mode,vendor_reputation,geo_location,device_trust_level,resource_type,sensitivity_level,action,transaction_amount,frequency,payload_size,failed_login_attempts,geo_location_change,label
2025-09-23 10:07:05,user_805,auditor,classical,,USA,medium,catalog,high,write,0,21,12.06,0,1,0
2025-09-23 10:07:10,user_806,employee,classical,,EU,medium,logs,low,delete,0,21,16.96,2,0,0
2025-09-23 10:07:15,user_807,employee,classical,,Unknown,high,backend_sync,low,write,0,21,8.63,0,0,0
2025-09-23 10:07:20,user_808,employee,classical,,USA,medium,payroll,medium,update,0,25,2.72,3,0,0
2025-09-23 10:07:25,user_809,auditor,pqc,,India,high,transaction,low,update,0,33,5.9,0,0,0
2025-09-23 10:07:30,user_810,service,pqc,,USA,medium,backend_sync,medium,read,0,16,14.06,0,1,0
2025-09-23 10:07:35,user_811,third_party,classical,65.0,India,medium,backend_sync,low,read,0,15,15.85,1,0,0
2025-09-23 10:07:40,user_812,auditor,classical,,USA,low,catalog,low,read,0,23,11.64,1,0,0
2025-09-23 10:07:45,user_813,service,pqc,,Unknown,medium,backend_sync,medium,delete,0,23,16.59,1,1,0
2025-09-23 10:07:50,user_814,auditor,pqc,,Unknown,high,payroll,low,read,0,17,11.73,0,1,0
2025-09-23 10:07:55,user_815,guest,pqc,,USA,high,customer_kyc,low,delete,0,18,6.2,1,1,1
2025-09-23 10:08:00,user_816,employee,classical,,EU,high,payroll,low,update,0,15,4.61,1,1,0
2025-09-23 10:08:05,user_817,auditor,classical,,India,high,catalog,medium,delete,0,23,10.32,2,1,0
2025-09-23 10:08:10,user_818,auditor,classical,,USA,low,transaction,low,write,113497,24,11.14,1,1,1
2025-09-23 10:08:15,user_819,employee,pqc,,EU,high,transaction,high,write,0,22,20.31,1,1,0
2025-09-23 10:08:20,user_820,employee,pqc,,EU,low,logs,medium,write,0,21,10.11,3,0,0
2025-09-23 10:08:25,user_821,auditor,classical,,Unknown,high,customer_kyc,medium,update,0,27,7.77,0,0,0
2025-09-23 10:08:30,user_822,guest,classical,,EU,medium,payroll,high,delete,0,16,4.49,0,1,0
2025-09-23 10:08:35,user_823,employee,pqc,,EU,medium,customer_kyc,low,read,0,23,7.05,1,0,0
2025-09-23 10:08:40,user_824,service,classical,,Unknown,medium,backend_sync,low,update,0,21,9.02,0,0,0
2025-09-23 10:08:45,user_825,admin,pqc,,Unknown,medium,logs,medium,delete,0,23,6.99,2,1,0
2025-09-23 10:08:50,user_826,admin,pqc,,USA,medium,payroll,high,delete,0,25,15.3,2,0,0
2025-09-23 10:08:55,user_827,guest,pqc,,Unknown,medium,backend_sync,high,update,0,19,15.45,1,1,0
2025-09-23 10:09:00,user_828,admin,classical,,Unknown,low,transaction,low,read,61734,22,8.79,1,0,0
2025-09-23 10:09:05,user_829,service,pqc,,USA,low,payroll,medium,read,0,22,8.99,0,1,0
2025-09-23 10:09:10,user_830,admin,classical,,EU,high,payroll,low,delete,0,29,5.97,1,1,0
2025-09-23 10:09:15,user_831,admin,classical,,EU,high,customer_kyc,low,delete,0,15,14.26,2,0,0
2025-09-23 10:09:20,user_832,auditor,classical,,USA,high,customer_kyc,medium,read,0,23,9.01,0,0,0
2025-09-23 10:09:25,user_833,service,classical,,EU,low,payroll,high,update,0,23,6.37,1,0,1
2025-09-23 10:09:30,user_834,admin,pqc,,USA,medium,logs,high,read,0,19,11.71,0,0,0
2025-09-23 10:09:35,user_835,guest,classical,,India,low,transaction,low,write,0,16,14.72,1,0,1
2025-09-23 10:09:40,user_836,admin,pqc,,USA,low,payroll,medium,read,0,24,17.17,0,1,0
2025-09-23 10:09:45,user_837,employee,pqc,,Unknown,high,catalog,high,update,0,25,10.16,0,0,0
2025-09-23 10:09:50,user_838,service,pqc,,Unknown,high,payroll,medium,read,0,19,18.43,2,0,0
2025-09-23 10:09:55,user_839,guest,pqc,,USA,low,customer_kyc,low,update,0,15,12.79,2,0,1
2025-09-23 10:10:00,user_840,guest,classical,,India,high,payroll,high,write,0,17,2.98,2,0,0
2025-09-23 10:10:05,user_841,service,pqc,,Unknown,medium,backend_sync,medium,write,0,23,6.85,1,0,0
2025-09-23 10:10:10,user_842,auditor,pqc,,Unknown,high,customer_kyc,high,write,0,28,16.61,0,0,0
2025-09-23 10:10:15,user_843,service,classical,,USA,low,logs,high,delete,0,19,15.36,1,1,1
2025-09-23 10:10:20,user_844,admin,pqc,,EU,medium,payroll,medium,update,0,22,9.08,1,1,0
2025-09-23 10:10:25,user_845,admin,classical,,India,medium,backend_sync,low,write,0,33,9.56,0,0,0
2025-09-23 10:10:30,user_846,guest,classical,,Unknown,medium,transaction,low,update,117939,18,2.11,2,0,1
2025-09-23 10:10:35,user_847,admin,pqc,,Unknown,high,catalog,high,update,0,25,16.27,1,0,0
2025-09-23 10:10:40,user_848,third_party,classical,40.0,USA,high,payroll,high,update,0,23,9.52,2,0,1
2025-09-23 10:10:45,user_849,employee,pqc,,Unknown,high,logs,medium,write,0,20,2.57,1,0,0
2025-09-23 10:10:50,user_850,service,pqc,,EU,low,customer_kyc,medium,delete,0,26,15.79,1,1,0
2025-09-23 10:10:55,user_851,admin,classical,,EU,low,payroll,medium,write,0,26,14.01,0,0,0
2025-09-23 10:11:00,user_852,guest,classical,,USA,medium,customer_kyc,high,delete,0,20,8.75,0,1,1
2025-09-23 10:11:05,user_853,auditor,pqc,,USA,high,customer_kyc,high,delete,0,9,6.22,0,0,0
2025-09-23 10:11:10,user_854,admin,classical,,India,medium,transaction,medium,delete,37911,13,9.84,3,1,0
2025-09-23 10:11:15,user_855,admin,classical,,India,low,backend_sync,high,read,0,19,12.16,0,1,1
2025-09-23 10:11:20,user_856,auditor,classical,,USA,low,catalog,medium,delete,0,23,3.31,3,1,0
2025-09-23 10:11:25,user_857,third_party,classical,65.0,USA,medium,backend_sync,medium,delete,0,15,10.31,4,1,0
2025-09-23 10:11:30,user_858,auditor,pqc,,India,medium,transaction,high,delete,0,25,11.57,0,1,0
2025-09-23 10:11:35,user_859,auditor,pqc,,EU,medium,catalog,low,read,0,18,12.08,3,1,0
2025-09-23 10:11:40,user_860,admin,classical,,Unknown,medium,transaction,medium,read,0,24,6.57,1,1,0
2025-09-23 10:11:45,user_861,third_party,pqc,40.0,USA,low,payroll,medium,read,0,20,9.87,0,0,1
2025-09-23 10:11:50,user_862,third_party,classical,65.0,India,medium,payroll,low,read,0,17,11.64,0,1,0
2025-09-23 10:11:55,user_863,auditor,classical,,India,medium,customer_kyc,medium,write,0,23,3.69,5,1,0
2025-09-23 10:12:00,user_864,third_party,classical,92.0,Unknown,low,transaction,medium,read,0,24,12.41,2,0,0
2025-09-23 10:12:05,user_865,service,classical,,EU,low,catalog,medium,delete,0,33,7.08,2,1,0
2025-09-23 10:12:10,user_866,service,classical,,EU,low,payroll,high,update,0,12,14.09,1,1,1
2025-09-23 10:12:15,user_867,employee,classical,,India,high,backend_sync,high,update,0,17,16.69,2,1,0
2025-09-23 10:12:20,user_868,admin,classical,,EU,low,customer_kyc,low,read,0,22,12.53,1,1,0
2025-09-23 10:12:25,user_869,third_party,classical,40.0,India,low,customer_kyc,low,read,0,28,0.61,0,0,1
2025-09-23 10:12:30,user_870,admin,classical,,USA,low,payroll,medium,write,0,21,9.25,0,0,0
2025-09-23 10:12:35,user_871,admin,pqc,,India,medium,logs,medium,write,0,22,15.17,1,1,0
2025-09-23 10:12:40,user_872,guest,pqc,,EU,medium,customer_kyc,medium,delete,0,25,8.64,4,1,1
2025-09-23 10:12:45,user_873,service,pqc,,India,high,customer_kyc,high,update,0,24,5.48,0,0,0
2025-09-23 10:12:50,user_874,guest,classical,,India,high,backend_sync,low,delete,0,28,17.13,1,0,0
2025-09-23 10:12:55,user_875,auditor,pqc,,Unknown,medium,catalog,low,write,0,21,7.99,1,1,0
2025-09-23 10:13:00,user_876,admin,classical,,Unknown,high,transaction,high,write,36729,18,3.16,1,0,0
2025-09-23 10:13:05,user_877,admin,classical,,India,low,catalog,medium,update,0,24,6.92,0,0,0
2025-09-23 10:13:10,user_878,guest,pqc,,Unknown,medium,logs,high,delete,0,32,9.2,1,1,0
2025-09-23 10:13:15,user_879,auditor,classical,,Unknown,medium,backend_sync,medium,write,0,22,13.54,1,1,0
2025-09-23 10:13:20,user_880,auditor,pqc,,EU,medium,backend_sync,high,update,0,13,14.91,2,1,0
2025-09-23 10:13:25,user_881,service,pqc,,India,high,logs,low,write,0,21,16.59,0,1,0
2025-09-23 10:13:30,user_882,admin,classical,,EU,high,payroll,medium,update,0,22,14.35,0,1,0
2025-09-23 10:13:35,user_883,service,classical,,USA,medium,backend_sync,medium,read,0,18,5.44,0,0,0
2025-09-23 10:13:40,user_884,admin,classical,,India,medium,transaction,medium,read,0,14,10.29,2,1,0
2025-09-23 10:13:45,user_885,third_party,classical,65.0,Unknown,low,logs,medium,update,0,36,8.56,1,0,0
2025-09-23 10:13:50,user_886,guest,classical,,USA,medium,transaction,low,write,32757,20,19.05,0,0,1
2025-09-23 10:13:55,user_887,guest,pqc,,USA,medium,customer_kyc,low,delete,0,21,6.67,1,0,1
2025-09-23 10:14:00,user_888,guest,pqc,,USA,low,customer_kyc,medium,write,0,27,11.59,1,0,1
2025-09-23 10:14:05,user_889,guest,pqc,,EU,medium,payroll,high,read,0,23,2.03,2,0,0
2025-09-23 10:14:10,user_890,auditor,pqc,,USA,medium,payroll,low,write,0,15,1.69,1,1,0
2025-09-23 10:14:15,user_891,auditor,classical,,EU,high,catalog,high,write,0,17,4.27,0,0,0
2025-09-23 10:14:20,user_892,employee,classical,,India,high,catalog,high,write,0,24,20.29,1,1,0
2025-09-23 10:14:25,user_893,third_party,pqc,65.0,Unknown,medium,catalog,low,write,0,20,12.7,2,1,0
2025-09-23 10:14:30,user_894,guest,classical,,Unknown,high,logs,low,update,0,21,7.6,1,0,0
2025-09-23 10:14:35,user_895,third_party,pqc,65.0,EU,medium,backend_sync,high,delete,0,22,23.82,2,0,0
2025-09-23 10:14:40,user_896,service,classical,,EU,low,logs,low,update,0,26,10.75,2,1,0
2025-09-23 10:14:45,user_897,service,pqc,,India,high,backend_sync,low,write,0,21,1.92,2,1,0
2025-09-23 10:14:50,user_898,service,pqc,,Unknown,low,backend_sync,high,delete,0,20,5.88,0,0,1
2025-09-23 10:14:55,user_899,auditor,classical,,USA,low,transaction,low,delete,0,24,7.8,0,0,0
2025-09-23 10:15:00,user_900,service,classical,,USA,low,backend_sync,medium,write,0,27,16.27,1,1,0
2025-09-23 10:15:05,user_901,admin,classical,,Unknown,high,backend_sync,medium,delete,0,25,6.06,1,0,0
2025-09-23 10:15:10,user_902,admin,classical,,Unknown,medium,transaction,low,delete,119060,32,12.77,0,0,1
2025-09-23 10:15:15,user_903,guest,pqc,,USA,low,catalog,low,write,0,26,6.79,2,0,0
2025-09-23 10:15:20,user_904,service,classical,,USA,medium,logs,medium,read,0,20,14.65,1,0,0
2025-09-23 10:15:25,user_905,guest,classical,,Unknown,high,backend_sync,low,delete,0,10,10.41,3,1,0
2025-09-23 10:15:30,user_906,admin,pqc,,USA,low,payroll,low,read,0,24,9.96,0,0,0
2025-09-23 10:15:35,user_907,auditor,classical,,EU,medium,customer_kyc,medium,read,0,17,14.22,0,1,0
2025-09-23 10:15:40,user_908,guest,pqc,,India,medium,customer_kyc,low,update,0,25,6.02,2,1,1
2025-09-23 10:15:45,user_909,auditor,pqc,,EU,high,backend_sync,high,delete,0,13,0.11,1,0,0
2025-09-23 10:15:50,user_910,third_party,classical,65.0,USA,low,logs,low,delete,0,17,13.22,1,1,0
2025-09-23 10:15:55,user_911,auditor,pqc,,EU,medium,customer_kyc,medium,update,0,14,13.13,1,1,0
2025-09-23 10:16:00,user_912,third_party,classical,92.0,USA,low,logs,high,delete,0,23,13.82,0,0,1
2025-09-23 10:16:05,user_913,guest,pqc,,Unknown,low,backend_sync,high,write,0,21,17.29,0,0,1
2025-09-23 10:16:10,user_914,guest,pqc,,India,low,transaction,low,update,10465,18,11.62,1,0,1
2025-09-23 10:16:15,user_915,admin,classical,,USA,high,transaction,low,write,0,12,15.78,1,1,0
2025-09-23 10:16:20,user_916,guest,classical,,USA,medium,catalog,low,write,0,15,16.2,0,0,0
2025-09-23 10:16:25,user_917,employee,pqc,,EU,low,customer_kyc,low,write,0,20,10.72,1,0,0
2025-09-23 10:16:30,user_918,employee,pqc,,India,high,logs,medium,read,0,25,10.88,1,1,0
2025-09-23 10:16:35,user_919,admin,pqc,,Unknown,high,transaction,medium,update,198673,21,9.61,1,1,1
2025-09-23 10:16:40,user_920,third_party,pqc,40.0,Unknown,low,logs,high,read,0,26,6.3,2,0,1
2025-09-23 10:16:45,user_921,guest,classical,,EU,high,payroll,high,update,0,18,1.57,0,1,0
2025-09-23 10:16:50,user_922,guest,classical,,India,low,catalog,medium,delete,0,14,11.56,3,0,0
2025-09-23 10:16:55,user_923,auditor,classical,,EU,medium,catalog,medium,delete,0,13,10.55,0,1,0
2025-09-23 10:17:00,user_924,guest,pqc,,Unknown,high,backend_sync,high,update,0,18,20.28,2,0,0
2025-09-23 10:17:05,user_925,service,pqc,,USA,low,customer_kyc,low,delete,0,28,15.93,0,1,0
2025-09-23 10:17:10,user_926,service,pqc,,EU,high,customer_kyc,low,update,0,24,8.12,0,1,0
2025-09-23 10:17:15,user_927,employee,classical,,USA,high,backend_sync,low,delete,0,25,5.22,1,0,0
2025-09-23 10:17:20,user_928,employee,pqc,,USA,high,payroll,medium,read,0,22,1.96,1,0,0
2025-09-23 10:17:25,user_929,employee,classical,,USA,low,catalog,medium,read,0,15,17.42,0,0,0
2025-09-23 10:17:30,user_930,auditor,pqc,,USA,medium,payroll,low,write,0,20,10.94,2,0,0
2025-09-23 10:17:35,user_931,employee,classical,,Unknown,high,payroll,low,update,0,10,16.74,0,0,0
2025-09-23 10:17:40,user_932,third_party,classical,40.0,India,low,customer_kyc,medium,update,0,20,11.12,1,0,1
2025-09-23 10:17:45,user_933,guest,classical,,EU,medium,backend_sync,high,update,0,20,13.3,2,0,0
2025-09-23 10:17:50,user_934,auditor,pqc,,USA,high,payroll,low,read,0,20,11.02,0,0,0
2025-09-23 10:17:55,user_935,third_party,classical,92.0,India,medium,backend_sync,high,update,0,19,13.64,2,0,0
2025-09-23 10:18:00,user_936,admin,classical,,Unknown,low,logs,high,read,0,15,11.18,1,1,1
2025-09-23 10:18:05,user_937,guest,pqc,,EU,low,payroll,low,update,0,23,11.07,1,1,0
2025-09-23 10:18:10,user_938,guest,pqc,,India,high,customer_kyc,low,read,0,20,13.58,0,0,1
2025-09-23 10:18:15,user_939,auditor,classical,,EU,low,payroll,low,read,0,20,6.52,1,0,0
2025-09-23 10:18:20,user_940,guest,pqc,,Unknown,medium,payroll,low,update,0,15,8.29,1,1,0
2025-09-23 10:18:25,user_941,third_party,classical,65.0,EU,high,catalog,high,update,0,19,2.97,3,0,0
2025-09-23 10:18:30,user_942,admin,classical,,EU,low,customer_kyc,high,delete,0,22,16.59,2,1,1
2025-09-23 10:18:35,user_943,third_party,classical,40.0,Unknown,medium,logs,low,write,0,26,6.35,2,0,1
2025-09-23 10:18:40,user_944,employee,pqc,,EU,high,customer_kyc,medium,read,0,13,8.08,2,0,0
2025-09-23 10:18:45,user_945,third_party,classical,40.0,Unknown,high,logs,high,delete,0,16,6.91,1,1,1
2025-09-23 10:18:50,user_946,guest,pqc,,Unknown,low,payroll,medium,delete,0,16,14.99,1,1,0
2025-09-23 10:18:55,user_947,guest,classical,,USA,low,payroll,low,delete,0,17,7.0,0,0,0
2025-09-23 10:19:00,user_948,admin,classical,,Unknown,medium,customer_kyc,low,read,0,20,10.46,1,0,0
2025-09-23 10:19:05,user_949,service,classical,,EU,medium,logs,high,read,0,14,13.53,2,0,0
2025-09-23 10:19:10,user_950,employee,classical,,Unknown,high,catalog,low,write,0,18,1.03,2,1,0
2025-09-23 10:19:15,user_951,employee,pqc,,India,high,backend_sync,medium,update,0,26,7.84,1,1,0
2025-09-23 10:19:20,user_952,third_party,classical,92.0,India,low,payroll,high,read,0,11,4.14,1,0,1
2025-09-23 10:19:25,user_953,third_party,classical,92.0,India,medium,payroll,low,update,0,18,15.76,0,1,0
2025-09-23 10:19:30,user_954,auditor,classical,,India,high,logs,medium,read,0,29,11.39,3,0,0
2025-09-23 10:19:35,user_955,admin,pqc,,EU,medium,customer_kyc,high,delete,0,22,14.99,1,0,0
2025-09-23 10:19:40,user_956,third_party,classical,40.0,EU,low,catalog,low,write,0,25,9.71,0,0,1
2025-09-23 10:19:45,user_957,employee,classical,,Unknown,high,logs,medium,write,0,9,14.49,2,0,0
2025-09-23 10:19:50,user_958,auditor,pqc,,USA,low,transaction,medium,read,0,20,15.12,0,1,0
2025-09-23 10:19:55,user_959,guest,pqc,,India,low,transaction,high,delete,173305,26,4.34,0,1,1
2025-09-23 10:20:00,user_960,admin,pqc,,USA,high,payroll,low,write,0,25,4.81,2,0,0
2025-09-23 10:20:05,user_961,employee,classical,,India,medium,logs,medium,delete,0,13,7.69,2,1,0
2025-09-23 10:20:10,user_962,guest,classical,,EU,low,catalog,high,delete,0,21,8.59,0,0,1
2025-09-23 10:20:15,user_963,employee,pqc,,Unknown,medium,logs,low,update,0,16,12.71,0,0,0
2025-09-23 10:20:20,user_964,guest,classical,,Unknown,medium,customer_kyc,high,read,0,14,18.43,1,0,1
2025-09-23 10:20:25,user_965,service,pqc,,Unknown,high,backend_sync,medium,write,0,22,9.49,3,0,0
2025-09-23 10:20:30,user_966,admin,classical,,India,medium,customer_kyc,high,read,0,17,12.58,1,1,0
2025-09-23 10:20:35,user_967,guest,pqc,,USA,low,logs,high,update,0,17,6.93,1,0,1
2025-09-23 10:20:40,user_968,third_party,classical,65.0,India,high,logs,low,read,0,19,4.39,1,0,0
2025-09-23 10:20:45,user_969,service,classical,,India,low,transaction,low,update,178367,24,12.56,2,0,1
2025-09-23 10:20:50,user_970,auditor,classical,,USA,low,payroll,low,update,0,20,7.73,1,1,0
2025-09-23 10:20:55,user_971,third_party,classical,40.0,Unknown,high,payroll,low,update,0,14,8.1,1,0,1
2025-09-23 10:21:00,user_972,employee,pqc,,Unknown,medium,transaction,high,write,0,18,21.48,1,1,0
2025-09-23 10:21:05,user_973,employee,pqc,,Unknown,medium,customer_kyc,medium,delete,0,17,3.95,2,1,0
2025-09-23 10:21:10,user_974,guest,pqc,,India,medium,catalog,low,read,0,21,2.89,0,0,0
2025-09-23 10:21:15,user_975,auditor,pqc,,EU,high,backend_sync,high,delete,0,22,10.88,0,1,0
2025-09-23 10:21:20,user_976,service,classical,,USA,medium,customer_kyc,high,write,0,22,16.15,0,1,0
2025-09-23 10:21:25,user_977,third_party,pqc,40.0,USA,medium,catalog,medium,write,0,14,15.32,0,1,1
2025-09-23 10:21:30,user_978,third_party,classical,40.0,Unknown,high,customer_kyc,low,delete,0,19,8.86,0,0,1
2025-09-23 10:21:35,user_979,service,classical,,India,medium,customer_kyc,medium,update,0,20,8.14,2,0,0
2025-09-23 10:21:40,user_980,auditor,pqc,,EU,low,logs,medium,read,0,23,22.61,1,1,0
2025-09-23 10:21:45,user_981,service,pqc,,USA,high,transaction,medium,read,0,14,10.96,6,1,0
2025-09-23 10:21:50,user_982,auditor,classical,,India,high,catalog,medium,write,0,22,3.13,0,1,0
2025-09-23 10:21:55,user_983,third_party,classical,65.0,Unknown,low,payroll,medium,delete,0,17,2.69,1,1,0
2025-09-23 10:22:00,user_984,third_party,classical,65.0,EU,high,customer_kyc,medium,read,0,22,2.45,1,0,0
2025-09-23 10:22:05,user_985,service,classical,,Unknown,medium,backend_sync,medium,write,0,17,11.98,0,0,0
2025-09-23 10:22:10,user_986,service,pqc,,USA,low,logs,low,delete,0,18,10.95,3,0,0
2025-09-23 10:22:15,user_987,third_party,classical,92.0,Unknown,high,customer_kyc,low,read,0,23,8.12,2,0,0
2025-09-23 10:22:20,user_988,third_party,classical,92.0,USA,medium,logs,medium,write,0,15,11.65,1,1,0
2025-09-23 10:22:25,user_989,guest,pqc,,EU,low,catalog,medium,read,0,17,16.27,4,0,0
2025-09-23 10:22:30,user_990,service,classical,,USA,high,catalog,high,read,0,22,11.24,1,1,0
2025-09-23 10:22:35,user_991,admin,classical,,India,low,logs,medium,read,0,11,13.38,2,1,0
2025-09-23 10:22:40,user_992,guest,classical,,Unknown,high,payroll,high,read,0,16,9.26,2,0,0
2025-09-23 10:22:45,user_993,service,classical,,USA,high,payroll,low,write,0,21,1.5,1,1,0
2025-09-23 10:22:50,user_994,admin,classical,,Unknown,low,customer_kyc,high,read,0,17,8.9,1,1,1
2025-09-23 10:22:55,user_995,third_party,classical,40.0,Unknown,low,transaction,low,read,0,27,7.16,1,1,1
2025-09-23 10:23:00,user_996,employee,classical,,Unknown,low,payroll,low,write,0,20,1.15,1,1,0
2025-09-23 10:23:05,user_997,admin,pqc,,USA,low,logs,low,update,0,19,13.18,1,0,0
2025-09-23 10:23:10,user_998,employee,pqc,,Unknown,high,customer_kyc,high,update,0,16,11.59,1,0,0
2025-09-23 10:23:15,user_999,service,classical,,India,low,backend_sync,low,read,0,20,19.07,0,0,0
2025-09-23 10:23:20,user_1000,employee,classical,,USA,medium,customer_kyc,medium,read,0,28,21.28,1,1,0
2025-09-23 10:23:25,user_1001,third_party,classical,40.0,India,low,customer_kyc,medium,write,0,17,6.9,1,0,1
2025-09-23 10:23:30,user_1002,service,classical,,USA,medium,logs,high,update,0,22,17.98,0,1,0
2025-09-23 10:23:35,user_1003,auditor,classical,,Unknown,high,logs,low,write,0,12,3.26,0,0,0
2025-09-23 10:23:40,user_1004,service,pqc,,EU,low,customer_kyc,high,delete,0,15,14.49,1,0,1
2025-09-23 10:23:45,user_1005,guest,classical,,Unknown,low,catalog,low,write,0,26,4.41,2,1,0
2025-09-23 10:23:50,user_1006,auditor,classical,,India,high,customer_kyc,low,delete,0,20,6.56,1,0,0
2025-09-23 10:23:55,user_1007,employee,classical,,EU,medium,logs,medium,read,0,15,8.41,2,0,0
2025-09-23 10:24:00,user_1008,third_party,pqc,65.0,USA,medium,catalog,low,write,0,20,12.01,0,1,0
2025-09-23 10:24:05,user_1009,service,classical,,India,high,payroll,low,read,0,23,9.38,0,1,0
2025-09-23 10:24:10,user_1010,service,pqc,,USA,low,transaction,medium,delete,102822,15,0.89,0,1,1
2025-09-23 10:24:15,user_1011,third_party,pqc,65.0,EU,medium,backend_sync,high,read,0,24,12.86,2,0,0
2025-09-23 10:24:20,user_1012,auditor,pqc,,EU,medium,customer_kyc,high,write,0,21,22.98,0,1,0
2025-09-23 10:24:25,user_1013,employee,pqc,,Unknown,high,transaction,low,update,49409,28,12.13,1,0,0
2025-09-23 10:24:30,user_1014,employee,classical,,India,high,catalog,low,read,0,19,13.75,1,1,0
2025-09-23 10:24:35,user_1015,guest,pqc,,USA,low,customer_kyc,high,write,0,19,9.32,2,0,1
2025-09-23 10:24:40,user_1016,guest,pqc,,India,high,payroll,low,read,0,20,2.81,0,0,0
2025-09-23 10:24:45,user_1017,auditor,pqc,,EU,medium,customer_kyc,medium,delete,0,25,6.37,0,1,0
2025-09-23 10:24:50,user_1018,employee,pqc,,India,medium,logs,low,delete,0,18,1.6,2,1,0
2025-09-23 10:24:55,user_1019,service,classical,,India,medium,payroll,medium,delete,0,15,1.0,1,0,0
2025-09-23 10:25:00,user_1020,employee,pqc,,EU,medium,transaction,low,update,0,16,9.12,1,1,0
2025-09-23 10:25:05,user_1021,auditor,pqc,,India,medium,logs,high,update,0,23,4.09,1,1,0
2025-09-23 10:25:10,user_1022,auditor,pqc,,Unknown,low,logs,high,delete,0,21,17.65,1,1,1
2025-09-23 10:25:15,user_1023,guest,classical,,USA,high,transaction,high,update,0,21,7.58,1,0,1
2025-09-23 10:25:20,user_1024,employee,pqc,,India,medium,backend_sync,medium,delete,0,27,10.07,1,0,0
2025-09-23 10:25:25,user_1025,third_party,pqc,92.0,India,low,catalog,medium,write,0,19,11.03,0,1,0
2025-09-23 10:25:30,user_1026,auditor,pqc,,Unknown,medium,payroll,low,write,0,29,11.22,1,1,0
2025-09-23 10:25:35,user_1027,guest,pqc,,USA,high,customer_kyc,high,delete,0,17,2.32,1,1,1
2025-09-23 10:25:40,user_1028,admin,pqc,,India,low,backend_sync,high,update,0,16,15.87,2,1,1
2025-09-23 10:25:45,user_1029,third_party,classical,40.0,Unknown,low,catalog,medium,delete,0,18,3.0,1,0,1
2025-09-23 10:25:50,user_1030,service,pqc,,EU,medium,backend_sync,high,write,0,18,8.9,1,1,0
2025-09-23 10:25:55,user_1031,admin,pqc,,EU,low,logs,low,update,0,15,18.57,0,1,0
2025-09-23 10:26:00,user_1032,guest,pqc,,EU,medium,backend_sync,high,delete,0,23,14.43,0,0,0
2025-09-23 10:26:05,user_1033,third_party,classical,92.0,India,high,customer_kyc,medium,write,0,21,8.43,1,1,0
2025-09-23 10:26:10,user_1034,auditor,classical,,EU,low,catalog,high,update,0,16,12.05,2,1,1
2025-09-23 10:26:15,user_1035,employee,pqc,,EU,high,backend_sync,high,read,0,28,17.66,2,1,0
2025-09-23 10:26:20,user_1036,third_party,classical,40.0,EU,high,payroll,high,delete,0,13,17.4,0,1,1
2025-09-23 10:26:25,user_1037,auditor,classical,,Unknown,high,catalog,high,write,0,19,2.61,2,0,0
2025-09-23 10:26:30,user_1038,third_party,classical,40.0,India,medium,customer_kyc,medium,update,0,22,3.26,1,0,1
2025-09-23 10:26:35,user_1039,auditor,classical,,Unknown,low,payroll,medium,read,0,34,4.0,0,0,0
2025-09-23 10:26:40,user_1040,employee,pqc,,EU,medium,payroll,low,delete,0,28,5.37,0,0,0
2025-09-23 10:26:45,user_1041,employee,pqc,,Unknown,medium,payroll,high,delete,0,21,9.78,2,1,0
2025-09-23 10:26:50,user_1042,auditor,classical,,EU,high,customer_kyc,medium,update,0,18,6.49,2,0,0
2025-09-23 10:26:55,user_1043,third_party,classical,65.0,EU,high,customer_kyc,medium,update,0,17,12.95,2,1,0
2025-09-23 10:27:00,user_1044,guest,classical,,USA,medium,customer_kyc,low,read,0,29,1.06,0,1,1
2025-09-23 10:27:05,user_1045,service,classical,,USA,medium,transaction,medium,read,88222,20,16.28,1,1,0
2025-09-23 10:27:10,user_1046,guest,classical,,USA,medium,backend_sync,medium,delete,0,24,7.93,1,1,0
2025-09-23 10:27:15,user_1047,employee,pqc,,EU,high,transaction,low,delete,146813,18,18.59,0,0,1
2025-09-23 10:27:20,user_1048,employee,classical,,Unknown,medium,backend_sync,low,delete,0,19,1.3,1,1,0
2025-09-23 10:27:25,user_1049,third_party,pqc,65.0,India,high,logs,medium,delete,0,25,9.54,1,0,0
2025-09-23 10:27:30,user_1050,admin,classical,,USA,low,transaction,low,update,0,20,6.36,1,1,0
2025-09-23 10:27:35,user_1051,admin,pqc,,EU,medium,backend_sync,high,update,0,17,7.17,1,0,0
2025-09-23 10:27:40,user_1052,service,pqc,,Unknown,low,logs,medium,update,0,19,9.12,0,0,0
2025-09-23 10:27:45,user_1053,third_party,classical,92.0,Unknown,medium,customer_kyc,high,delete,0,21,13.13,1,1,0
2025-09-23 10:27:50,user_1054,third_party,pqc,92.0,Unknown,medium,backend_sync,low,read,0,20,11.33,0,1,0
2025-09-23 10:27:55,user_1055,employee,classical,,Unknown,high,logs,high,delete,0,19,4.58,2,1,0
2025-09-23 10:28:00,user_1056,employee,classical,,Unknown,medium,customer_kyc,medium,write,0,20,22.92,2,0,0
2025-09-23 10:28:05,user_1057,guest,pqc,,EU,high,catalog,low,read,0,21,10.86,0,1,0
2025-09-23 10:28:10,user_1058,service,classical,,EU,medium,payroll,low,read,0,13,9.71,0,0,0
2025-09-23 10:28:15,user_1059,third_party,classical,92.0,India,high,transaction,high,update,0,14,14.99,1,1,0
